infografia,fecha,hora,id_provincia,nombre_provincia,id_canton,nombre_canton,cerco_epid_act,Casos confirmados,poblacion_canton,poblacion_provincia
46,10/4/2020,7:00,13,manabi,1307,junin,NaN,2,18820,1562079
46,10/4/2020,7:00,13,manabi,1304,el carmen,NaN,8,111344,1562079
46,10/4/2020,7:00,13,manabi,1311,pichincha,NaN,1,29599,1562079
46,10/4/2020,7:00,13,manabi,1303,chone,NaN,16,131002,1562079
46,10/4/2020,7:00,13,manabi,1305,Flavio alfaro,NaN,1,23822,1562079
46,10/4/2020,7:00,13,manabi,1315,tosagua,NaN,1,42297,1562079
46,10/4/2020,7:00,24,santa elena,2401,santa elena,NaN,33,188821,401178
46,10/4/2020,7:00,24,santa elena,2402,libertad,NaN,28,117767,401178
46,10/4/2020,7:00,24,santa elena,2403,salinas,NaN,13,94590,401178
46,10/4/2020,7:00,23,santo domingo tsachilas,2302,la concordia,NaN,10,0,#N/D
46,10/4/2020,7:00,23,santo domingo tsachilas,2301,santo domingo,NaN,41,458580,#N/D
46,10/4/2020,7:00,01,azuay,0101,cuenca,NaN,131,636996,881394
46,10/4/2020,7:00,01,azuay,0103,gualaceo,NaN,4,49104,881394
46,10/4/2020,7:00,01,azuay,0108,Santa isabel,NaN,5,20935,881394
46,10/4/2020,7:00,01,azuay,0104,nabon,NaN,1,17292,881394
46,10/4/2020,7:00,01,azuay,0105,paute,NaN,5,29214,881394
46,10/4/2020,7:00,01,azuay,0109,sigsig,NaN,2,30509,881394
46,10/4/2020,7:00,01,azuay,0114,guachapala,NaN,2,3859,881394
46,10/4/2020,7:00,01,azuay,0113,sevilla de oro,NaN,1,6890,881394
46,10/4/2020,7:00,02,bolivar,0202,chillanes,NaN,7,16850,209933
46,10/4/2020,7:00,02,bolivar,0203,chimbo,NaN,3,17378,209933
46,10/4/2020,7:00,02,bolivar,0201,guaranda,NaN,16,108763,209933
46,10/4/2020,7:00,02,bolivar,0205,San miguel,NaN,1,29004,209933
46,10/4/2020,7:00,02,bolivar,0204,echeandia,NaN,3,14081,209933
46,10/4/2020,7:00,02,bolivar,0206,caluma,NaN,2,16429,209933
46,10/4/2020,7:00,03,cañar,0301,azogues,NaN,19,86276,281396
46,10/4/2020,7:00,03,cañar,0303,cañar,NaN,8,68747,281396
46,10/4/2020,7:00,03,cañar,0306,deleg,NaN,1,6782,281396
46,10/4/2020,7:00,03,cañar,0304,la troncal,NaN,47,76872,281396
46,10/4/2020,7:00,03,cañar,0305,el tambo,NaN,8,12462,281396
46,10/4/2020,7:00,03,cañar,0302,biblian,NaN,5,23741,281396
46,10/4/2020,7:00,03,cañar,0307,suscal,NaN,2,6516,281396
46,10/4/2020,7:00,04,carchi,0409,bolivar,NaN,1,15528,186869
46,10/4/2020,7:00,04,carchi,0401,tulcan,NaN,11,102395,186869
46,10/4/2020,7:00,04,carchi,0405,montufar,NaN,3,34229,186869
46,10/4/2020,7:00,04,carchi,0404,mira,NaN,1,11969,186869
46,10/4/2020,7:00,04,carchi,0406,San Pedro de huaca,NaN,1,8931,186869
46,10/4/2020,7:00,06,chimborazo,0603,colta,NaN,15,44838,524004
46,10/4/2020,7:00,06,chimborazo,0601,riobamba,NaN,38,264048,524004
46,10/4/2020,7:00,06,chimborazo,0610,cumanda,NaN,2,17973,524004
46,10/4/2020,7:00,06,chimborazo,0607,guano,NaN,3,48395,524004
46,10/4/2020,7:00,06,chimborazo,0604,chambo,NaN,2,13378,524004
46,10/4/2020,7:00,06,chimborazo,0606,guamote,NaN,3,58291,524004
46,10/4/2020,7:00,06,chimborazo,0602,alausi,NaN,1,45054,524004
46,10/4/2020,7:00,06,chimborazo,0608,pallatanga,NaN,1,12277,524004
46,10/4/2020,7:00,05,cotopaxi,0504,pujili,NaN,3,79772,488716
46,10/4/2020,7:00,05,cotopaxi,0505,salcedo,NaN,2,67100,488716
46,10/4/2020,7:00,05,cotopaxi,0502,la mana,NaN,3,56905,488716
46,10/4/2020,7:00,05,cotopaxi,0501,latacunga,NaN,22,205624,488716
46,10/4/2020,7:00,05,cotopaxi,0507,sigchos,NaN,2,23277,488716
46,10/4/2020,7:00,05,cotopaxi,0506,saquisili,NaN,1,31426,488716
46,10/4/2020,7:00,10,imbabura,1001,ibarra,NaN,25,221149,476257
46,10/4/2020,7:00,10,imbabura,1004,otavalo,NaN,2,125785,476257
46,10/4/2020,7:00,10,imbabura,1003,cotacachi,NaN,2,44203,476257
46,10/4/2020,7:00,10,imbabura,1002,antonio ante,NaN,3,54311,476257
46,10/4/2020,7:00,11,loja,1102,calvas,NaN,3,29565,521154
46,10/4/2020,7:00,11,loja,1101,loja,NaN,41,274112,521154
46,10/4/2020,7:00,11,loja,1108,macara,NaN,2,20269,521154
46,10/4/2020,7:00,11,loja,1103,catamayo,NaN,7,35961,521154
46,10/4/2020,7:00,11,loja,1105,chaguarpamba,NaN,3,6620,521154
46,10/4/2020,7:00,17,pichincha,1703,mejia,NaN,13,108167,3228233
46,10/4/2020,7:00,17,pichincha,1708,pedro vicente maldonado,NaN,3,17171,3228233
46,10/4/2020,7:00,17,pichincha,1701,quito,NaN,538,2781641,3228233
46,10/4/2020,7:00,17,pichincha,1705,rumiñahui,NaN,22,115433,3228233
46,10/4/2020,7:00,17,pichincha,1704,pedro moncayo,NaN,2,43281,3228233
46,10/4/2020,7:00,17,pichincha,1702,cayambe,NaN,1,107660,3228233
46,10/4/2020,7:00,18,tungurahua,1801,ambato,NaN,26,387309,590600
46,10/4/2020,7:00,18,tungurahua,1807,san pedro de pelileo,NaN,2,66836,590600
46,10/4/2020,7:00,18,tungurahua,1806,quero,NaN,1,20627,590600
46,10/4/2020,7:00,14,morona santiago,1402,gualaquiza,NaN,1,19555,196535
46,10/4/2020,7:00,14,morona santiago,1401,morona,NaN,3,58281,196535
46,10/4/2020,7:00,14,morona santiago,1406,sucua,NaN,2,23823,196535
46,10/4/2020,7:00,14,morona santiago,1404,palora,NaN,10,7719,196535
46,10/4/2020,7:00,14,morona santiago,1409,taisha,NaN,1,26773,196535
46,10/4/2020,7:00,14,morona santiago,1412,tiwintza,NaN,1,11041,196535
46,10/4/2020,7:00,14,morona santiago,1411,pablo sexto,NaN,1,2897,196535
46,10/4/2020,7:00,15,napo,1501,tena,NaN,3,79182,133705
46,10/4/2020,7:00,22,orellana,2201,orellana,NaN,3,93778,161338
46,10/4/2020,7:00,22,orellana,2203,La joya de los sachas,NaN,1,39352,161338
46,10/4/2020,7:00,22,orellana,2204,loreto,NaN,1,24579,161338
46,10/4/2020,7:00,16,pastaza,1601,pastaza,NaN,12,84377,114202
46,10/4/2020,7:00,16,pastaza,1602,mera,NaN,1,17547,114202
46,10/4/2020,7:00,21,Sucumbios,2107,cuyabeno,NaN,3,7154,230503
46,10/4/2020,7:00,21,Sucumbios,2101,lago agrio,NaN,30,119594,230503
46,10/4/2020,7:00,21,Sucumbios,2104,shushufindi,NaN,1,57949,230503
46,10/4/2020,7:00,19,zamora chinchipe,1905,yantzaza,NaN,1,26447,120416
46,10/4/2020,7:00,19,zamora chinchipe,1901,Zamora,NaN,3,32761,120416
46,10/4/2020,7:00,20,galapagos,2001,san cristobal,NaN,7,9667,33042
46,10/4/2020,7:00,20,galapagos,2002,isabela,NaN,1,3073,33042
46,10/4/2020,7:00,20,galapagos,2003,santa cruz,NaN,3,20302,33042
47,11/4/2020,7:00,07,el oro,0702,arenillas,NaN,5,33473,715751
47,11/4/2020,7:00,07,el oro,0707,huaquillas,NaN,10,60440,715751
47,11/4/2020,7:00,07,el oro,0701,machala,NaN,67,289141,715751
47,11/4/2020,7:00,07,el oro,0709,pasaje,NaN,10,87723,715751
47,11/4/2020,7:00,07,el oro,0712,santa rosa,NaN,37,82171,715751
47,11/4/2020,7:00,07,el oro,0703,atahualpa,NaN,2,6436,715751
47,11/4/2020,7:00,07,el oro,0713,zaruma,NaN,1,25654,715751
47,11/4/2020,7:00,07,el oro,0710,piñas,NaN,4,30206,715751
47,11/4/2020,7:00,07,el oro,0711,Portovelo,NaN,4,14028,715751
47,11/4/2020,7:00,07,el oro,0706,el guabo,NaN,8,63645,715751
47,11/4/2020,7:00,07,el oro,0714,las lajas,NaN,1,4963,715751
47,11/4/2020,7:00,08,esmeraldas,0801,esmeraldas,NaN,24,218727,643654
47,11/4/2020,7:00,08,esmeraldas,0804,quininde,NaN,3,145879,643654
47,11/4/2020,7:00,08,esmeraldas,0807,rioverde,NaN,1,31475,643654
47,11/4/2020,7:00,08,esmeraldas,0806,atacames,NaN,2,55495,643654
47,11/4/2020,7:00,08,esmeraldas,0805,san lorenzo,NaN,1,62772,643654
47,11/4/2020,7:00,09,guayas,0902,Alfredo baquerizo moreno,NaN,4,32110,4387434
47,11/4/2020,7:00,09,guayas,0903,balao,NaN,3,26348,4387434
47,11/4/2020,7:00,09,guayas,0904,balzar,NaN,14,60260,4387434
47,11/4/2020,7:00,09,guayas,0905,colimes,NaN,6,26169,4387434
47,11/4/2020,7:00,09,guayas,0906,daule,NaN,246,173684,4387434
47,11/4/2020,7:00,09,guayas,0907,duran,NaN,197,315724,4387434
47,11/4/2020,7:00,09,guayas,0908,el empalme,NaN,25,86073,4387434
47,11/4/2020,7:00,09,guayas,0901,guayaquil,NaN,3984,2723665,4387434
47,11/4/2020,7:00,09,guayas,0910,milagro,NaN,240,199835,4387434
47,11/4/2020,7:00,09,guayas,0911,naranjal,NaN,20,95052,4387434
47,11/4/2020,7:00,09,guayas,0914,pedro carbo,NaN,26,51802,4387434
47,11/4/2020,7:00,09,guayas,0919,salitre,NaN,47,65765,4387434
47,11/4/2020,7:00,09,guayas,0916,samborondon,NaN,369,102404,4387434
47,11/4/2020,7:00,09,guayas,0918,santa lucia,NaN,20,45004,4387434
47,11/4/2020,7:00,09,guayas,0921,playas,NaN,29,59628,4387434
47,11/4/2020,7:00,09,guayas,0922,simon bolivar,NaN,2,32224,4387434
47,11/4/2020,7:00,09,guayas,0920,yaguachi,NaN,25,78204,4387434
47,11/4/2020,7:00,09,guayas,0913,palestina,NaN,2,18451,4387434
47,11/4/2020,7:00,09,guayas,0909,el triunfo,NaN,11,59636,4387434
47,11/4/2020,7:00,09,guayas,0924,lomas de sargentillo,NaN,3,24220,4387434
47,11/4/2020,7:00,09,guayas,0912,naranjito,NaN,6,43862,4387434
47,11/4/2020,7:00,09,guayas,0923,crnl marcelino maridueña,NaN,1,13132,4387434
47,11/4/2020,7:00,09,guayas,0925,nobol,NaN,3,26444,4387434
47,11/4/2020,7:00,09,guayas,0927,general antonio elizalde,NaN,3,13156,4387434
47,11/4/2020,7:00,09,guayas,0928,isidro ayora,NaN,4,14582,4387434
47,11/4/2020,7:00,12,los rios,1202,baba,NaN,5,43429,921763
47,11/4/2020,7:00,12,los rios,1201,babahoyo,NaN,98,175281,921763
47,11/4/2020,7:00,12,los rios,1210,buena fe,NaN,8,83654,921763
47,11/4/2020,7:00,12,los rios,1212,mocache,NaN,1,43316,921763
47,11/4/2020,7:00,12,los rios,1203,montalvo,NaN,5,28720,921763
47,11/4/2020,7:00,12,los rios,1209,palenque,NaN,4,23638,921763
47,11/4/2020,7:00,12,los rios,1205,quevedo,NaN,64,213842,921763
47,11/4/2020,7:00,12,los rios,1206,urdaneta,NaN,5,32618,921763
47,11/4/2020,7:00,12,los rios,1207,ventanas,NaN,21,75146,921763
47,11/4/2020,7:00,12,los rios,1208,vinces,NaN,14,82329,921763
47,11/4/2020,7:00,12,los rios,1213,quinsaloma,NaN,1,20428,921763
47,11/4/2020,7:00,12,los rios,1211,valencia,NaN,1,54637,921763
47,11/4/2020,7:00,13,manabi,1316,24 de mayo,NaN,4,28514,1562079
47,11/4/2020,7:00,13,manabi,1302,bolivar,NaN,3,15528,1562079
47,11/4/2020,7:00,13,manabi,1306,jipijapa,NaN,14,74645,1562079
47,11/4/2020,7:00,13,manabi,1308,manta,NaN,59,264281,1562079
47,11/4/2020,7:00,13,manabi,1309,montecristi,NaN,4,107785,1562079
47,11/4/2020,7:00,13,manabi,1301,portoviejo,NaN,67,321800,1562079
47,11/4/2020,7:00,13,manabi,1312,rocafuerte,NaN,3,37312,1562079
47,11/4/2020,7:00,13,manabi,1313,santa ana,NaN,7,48152,1562079
47,11/4/2020,7:00,13,manabi,1314,sucre,NaN,2,62443,1562079
47,11/4/2020,7:00,13,manabi,1310,pajan,NaN,6,37093,1562079
47,11/4/2020,7:00,13,manabi,1321,jaramijo,NaN,3,28439,1562079
47,11/4/2020,7:00,13,manabi,1307,junin,NaN,2,18820,1562079
47,11/4/2020,7:00,13,manabi,1304,el carmen,NaN,8,111344,1562079
47,11/4/2020,7:00,13,manabi,1311,pichincha,NaN,1,29599,1562079
47,11/4/2020,7:00,13,manabi,1303,chone,NaN,18,131002,1562079
47,11/4/2020,7:00,13,manabi,1305,Flavio alfaro,NaN,1,23822,1562079
47,11/4/2020,7:00,13,manabi,1315,tosagua,NaN,1,42297,1562079
47,11/4/2020,7:00,13,manabi,1322,San vicente,NaN,1,24799,1562079
47,11/4/2020,7:00,24,santa elena,2401,santa elena,NaN,32,188821,401178
47,11/4/2020,7:00,24,santa elena,2402,libertad,NaN,28,117767,401178
47,11/4/2020,7:00,24,santa elena,2403,salinas,NaN,14,94590,401178
47,11/4/2020,7:00,23,santo domingo tsachilas,2302,la concordia,NaN,12,0,#N/D
47,11/4/2020,7:00,23,santo domingo tsachilas,2301,santo domingo,NaN,43,458580,#N/D
47,11/4/2020,7:00,01,azuay,0101,cuenca,NaN,134,636996,881394
47,11/4/2020,7:00,01,azuay,0103,gualaceo,NaN,4,49104,881394
47,11/4/2020,7:00,01,azuay,0108,Santa isabel,NaN,5,20935,881394
47,11/4/2020,7:00,01,azuay,0104,nabon,NaN,1,17292,881394
47,11/4/2020,7:00,01,azuay,0105,paute,NaN,5,29214,881394
47,11/4/2020,7:00,01,azuay,0109,sigsig,NaN,2,30509,881394
47,11/4/2020,7:00,01,azuay,0113,sevilla de oro,NaN,2,6890,881394
47,11/4/2020,7:00,01,azuay,0114,guachapala,NaN,1,3859,881394
47,11/4/2020,7:00,02,bolivar,0202,chillanes,NaN,7,16850,209933
47,11/4/2020,7:00,02,bolivar,0203,chimbo,NaN,3,17378,209933
47,11/4/2020,7:00,02,bolivar,0201,guaranda,NaN,16,108763,209933
47,11/4/2020,7:00,02,bolivar,0205,San miguel,NaN,1,29004,209933
47,11/4/2020,7:00,02,bolivar,0204,echeandia,NaN,3,14081,209933
47,11/4/2020,7:00,02,bolivar,0206,caluma,NaN,2,16429,209933
47,11/4/2020,7:00,02,bolivar,0207,las naves,NaN,1,7428,209933
47,11/4/2020,7:00,03,cañar,0301,azogues,NaN,19,86276,281396
47,11/4/2020,7:00,03,cañar,0303,cañar,NaN,9,68747,281396
47,11/4/2020,7:00,03,cañar,0306,deleg,NaN,1,6782,281396
47,11/4/2020,7:00,03,cañar,0304,la troncal,NaN,50,76872,281396
47,11/4/2020,7:00,03,cañar,0305,el tambo,NaN,8,12462,281396
47,11/4/2020,7:00,03,cañar,0302,biblian,NaN,5,23741,281396
47,11/4/2020,7:00,03,cañar,0307,suscal,NaN,2,6516,281396
47,11/4/2020,7:00,04,carchi,0409,bolivar,NaN,1,15528,186869
47,11/4/2020,7:00,04,carchi,0401,tulcan,NaN,13,102395,186869
47,11/4/2020,7:00,04,carchi,0405,montufar,NaN,3,34229,186869
47,11/4/2020,7:00,04,carchi,0404,mira,NaN,1,11969,186869
47,11/4/2020,7:00,04,carchi,0406,San Pedro de huaca,NaN,5,8931,186869
47,11/4/2020,7:00,06,chimborazo,0603,colta,NaN,15,44838,524004
47,11/4/2020,7:00,06,chimborazo,0601,riobamba,NaN,38,264048,524004
47,11/4/2020,7:00,06,chimborazo,0610,cumanda,NaN,2,17973,524004
47,11/4/2020,7:00,06,chimborazo,0607,guano,NaN,3,48395,524004
47,11/4/2020,7:00,06,chimborazo,0604,chambo,NaN,2,13378,524004
47,11/4/2020,7:00,06,chimborazo,0606,guamote,NaN,3,58291,524004
47,11/4/2020,7:00,06,chimborazo,0602,alausi,NaN,1,45054,524004
47,11/4/2020,7:00,06,chimborazo,0608,pallatanga,NaN,1,12277,524004
47,11/4/2020,7:00,05,cotopaxi,0504,pujili,NaN,3,79772,488716
47,11/4/2020,7:00,05,cotopaxi,0505,salcedo,NaN,2,67100,488716
47,11/4/2020,7:00,05,cotopaxi,0502,la mana,NaN,4,56905,488716
47,11/4/2020,7:00,05,cotopaxi,0501,latacunga,NaN,24,205624,488716
47,11/4/2020,7:00,05,cotopaxi,0507,sigchos,NaN,2,23277,488716
47,11/4/2020,7:00,05,cotopaxi,0506,saquisili,NaN,1,31426,488716
47,11/4/2020,7:00,10,imbabura,1001,ibarra,NaN,25,221149,476257
47,11/4/2020,7:00,10,imbabura,1004,otavalo,NaN,2,125785,476257
47,11/4/2020,7:00,10,imbabura,1003,cotacachi,NaN,2,44203,476257
47,11/4/2020,7:00,10,imbabura,1002,antonio ante,NaN,3,54311,476257
47,11/4/2020,7:00,11,loja,1102,calvas,NaN,4,29565,521154
47,11/4/2020,7:00,11,loja,1101,loja,NaN,43,274112,521154
47,11/4/2020,7:00,11,loja,1108,macara,NaN,2,20269,521154
47,11/4/2020,7:00,11,loja,1103,catamayo,NaN,7,35961,521154
47,11/4/2020,7:00,11,loja,1105,chaguarpamba,NaN,3,6620,521154
47,11/4/2020,7:00,17,pichincha,1703,mejia,NaN,17,108167,3228233
47,11/4/2020,7:00,17,pichincha,1708,pedro vicente maldonado,NaN,3,17171,3228233
47,11/4/2020,7:00,17,pichincha,1701,quito,NaN,561,2781641,3228233
47,11/4/2020,7:00,17,pichincha,1705,rumiñahui,NaN,22,115433,3228233
47,11/4/2020,7:00,17,pichincha,1704,pedro moncayo,NaN,2,43281,3228233
47,11/4/2020,7:00,17,pichincha,1702,cayambe,NaN,1,107660,3228233
47,11/4/2020,7:00,18,tungurahua,1801,ambato,NaN,30,387309,590600
47,11/4/2020,7:00,18,tungurahua,1807,san pedro de pelileo,NaN,5,66836,590600
47,11/4/2020,7:00,18,tungurahua,1806,quero,NaN,1,20627,590600
47,11/4/2020,7:00,14,morona santiago,1402,gualaquiza,NaN,1,19555,196535
47,11/4/2020,7:00,14,morona santiago,1401,morona,NaN,3,58281,196535
47,11/4/2020,7:00,14,morona santiago,1406,sucua,NaN,2,23823,196535
47,11/4/2020,7:00,14,morona santiago,1404,palora,NaN,10,7719,196535
47,11/4/2020,7:00,14,morona santiago,1409,taisha,NaN,1,26773,196535
47,11/4/2020,7:00,14,morona santiago,1412,tiwintza,NaN,1,11041,196535
47,11/4/2020,7:00,14,morona santiago,1411,pablo sexto,NaN,1,2897,196535
47,11/4/2020,7:00,15,napo,1501,tena,NaN,4,79182,133705
47,11/4/2020,7:00,22,orellana,2201,orellana,NaN,3,93778,161338
47,11/4/2020,7:00,22,orellana,2203,La joya de los sachas,NaN,1,39352,161338
47,11/4/2020,7:00,22,orellana,2204,loreto,NaN,1,24579,161338
47,11/4/2020,7:00,16,pastaza,1601,pastaza,NaN,12,84377,114202
47,11/4/2020,7:00,16,pastaza,1602,mera,NaN,1,17547,114202
47,11/4/2020,7:00,21,Sucumbios,2107,cuyabeno,NaN,3,7154,230503
47,11/4/2020,7:00,21,Sucumbios,2101,lago agrio,NaN,29,119594,230503
47,11/4/2020,7:00,21,Sucumbios,2104,shushufindi,NaN,1,57949,230503
47,11/4/2020,7:00,19,zamora chinchipe,1905,yantzaza,NaN,1,26447,120416
47,11/4/2020,7:00,19,zamora chinchipe,1901,Zamora,NaN,3,32761,120416
47,11/4/2020,7:00,20,galapagos,2001,san cristobal,NaN,7,9667,33042
47,11/4/2020,7:00,20,galapagos,2002,isabela,NaN,1,3073,33042
47,11/4/2020,7:00,20,galapagos,2003,santa cruz,NaN,3,20302,33042
48,12/4/2020,7:00,07,el oro,0702,arenillas,NaN,6,33473,715751
48,12/4/2020,7:00,07,el oro,0707,huaquillas,NaN,10,60440,715751
48,12/4/2020,7:00,07,el oro,0701,machala,NaN,67,289141,715751
48,12/4/2020,7:00,07,el oro,0709,pasaje,NaN,10,87723,715751
48,12/4/2020,7:00,07,el oro,0712,santa rosa,NaN,37,82171,715751
48,12/4/2020,7:00,07,el oro,0703,atahualpa,NaN,2,6436,715751
48,12/4/2020,7:00,07,el oro,0713,zaruma,NaN,1,25654,715751
48,12/4/2020,7:00,07,el oro,0710,piñas,NaN,4,30206,715751
48,12/4/2020,7:00,07,el oro,0711,Portovelo,NaN,4,14028,715751
48,12/4/2020,7:00,07,el oro,0706,el guabo,NaN,8,63645,715751
48,12/4/2020,7:00,07,el oro,0714,las lajas,NaN,1,4963,715751
48,12/4/2020,7:00,08,esmeraldas,0801,esmeraldas,NaN,27,218727,643654
48,12/4/2020,7:00,08,esmeraldas,0804,quininde,NaN,5,145879,643654
48,12/4/2020,7:00,08,esmeraldas,0807,rioverde,NaN,1,31475,643654
48,12/4/2020,7:00,08,esmeraldas,0806,atacames,NaN,2,55495,643654
48,12/4/2020,7:00,08,esmeraldas,0803,muisne,NaN,1,31106,643654
48,12/4/2020,7:00,08,esmeraldas,0805,san lorenzo,NaN,1,62772,643654
48,12/4/2020,7:00,08,esmeraldas,0802,Eloy alfaro,NaN,1,45629,643654
48,12/4/2020,7:00,09,guayas,0902,Alfredo baquerizo moreno,NaN,4,32110,4387434
48,12/4/2020,7:00,09,guayas,0903,balao,NaN,3,26348,4387434
48,12/4/2020,7:00,09,guayas,0904,balzar,NaN,14,60260,4387434
48,12/4/2020,7:00,09,guayas,0905,colimes,NaN,6,26169,4387434
48,12/4/2020,7:00,09,guayas,0906,daule,NaN,249,173684,4387434
48,12/4/2020,7:00,09,guayas,0907,duran,NaN,197,315724,4387434
48,12/4/2020,7:00,09,guayas,0908,el empalme,NaN,25,86073,4387434
48,12/4/2020,7:00,09,guayas,0901,guayaquil,NaN,4049,2723665,4387434
48,12/4/2020,7:00,09,guayas,0910,milagro,NaN,258,199835,4387434
48,12/4/2020,7:00,09,guayas,0911,naranjal,NaN,22,95052,4387434
48,12/4/2020,7:00,09,guayas,0914,pedro carbo,NaN,26,51802,4387434
48,12/4/2020,7:00,09,guayas,0919,salitre,NaN,50,65765,4387434
48,12/4/2020,7:00,09,guayas,0916,samborondon,NaN,369,102404,4387434
48,12/4/2020,7:00,09,guayas,0918,santa lucia,NaN,20,45004,4387434
48,12/4/2020,7:00,09,guayas,0921,playas,NaN,29,59628,4387434
48,12/4/2020,7:00,09,guayas,0922,simon bolivar,NaN,2,32224,4387434
48,12/4/2020,7:00,09,guayas,0920,yaguachi,NaN,25,78204,4387434
48,12/4/2020,7:00,09,guayas,0913,palestina,NaN,2,18451,4387434
48,12/4/2020,7:00,09,guayas,0909,el triunfo,NaN,11,59636,4387434
48,12/4/2020,7:00,09,guayas,0924,lomas de sargentillo,NaN,3,24220,4387434
48,12/4/2020,7:00,09,guayas,0912,naranjito,NaN,6,43862,4387434
48,12/4/2020,7:00,09,guayas,0923,crnl marcelino maridueña,NaN,1,13132,4387434
48,12/4/2020,7:00,09,guayas,0925,nobol,NaN,3,26444,4387434
48,12/4/2020,7:00,09,guayas,0927,general antonio elizalde,NaN,3,13156,4387434
48,12/4/2020,7:00,09,guayas,0928,isidro ayora,NaN,4,14582,4387434
48,12/4/2020,7:00,12,los rios,1202,baba,NaN,5,43429,921763
48,12/4/2020,7:00,12,los rios,1201,babahoyo,NaN,106,175281,921763
48,12/4/2020,7:00,12,los rios,1210,buena fe,NaN,8,83654,921763
48,12/4/2020,7:00,12,los rios,1212,mocache,NaN,1,43316,921763
48,12/4/2020,7:00,12,los rios,1203,montalvo,NaN,5,28720,921763
48,12/4/2020,7:00,12,los rios,1209,palenque,NaN,4,23638,921763
48,12/4/2020,7:00,12,los rios,1205,quevedo,NaN,64,213842,921763
48,12/4/2020,7:00,12,los rios,1206,urdaneta,NaN,5,32618,921763
48,12/4/2020,7:00,12,los rios,1207,ventanas,NaN,24,75146,921763
48,12/4/2020,7:00,12,los rios,1208,vinces,NaN,15,82329,921763
48,12/4/2020,7:00,12,los rios,1213,quinsaloma,NaN,1,20428,921763
48,12/4/2020,7:00,12,los rios,1211,valencia,NaN,1,54637,921763
48,12/4/2020,7:00,13,manabi,1316,24 de mayo,NaN,4,28514,1562079
48,12/4/2020,7:00,13,manabi,1302,bolivar,NaN,3,15528,1562079
48,12/4/2020,7:00,13,manabi,1306,jipijapa,NaN,14,74645,1562079
48,12/4/2020,7:00,13,manabi,1308,manta,NaN,60,264281,1562079
48,12/4/2020,7:00,13,manabi,1309,montecristi,NaN,4,107785,1562079
48,12/4/2020,7:00,13,manabi,1301,portoviejo,NaN,69,321800,1562079
48,12/4/2020,7:00,13,manabi,1312,rocafuerte,NaN,4,37312,1562079
48,12/4/2020,7:00,13,manabi,1313,santa ana,NaN,7,48152,1562079
48,12/4/2020,7:00,13,manabi,1314,sucre,NaN,2,62443,1562079
48,12/4/2020,7:00,13,manabi,1310,pajan,NaN,6,37093,1562079
48,12/4/2020,7:00,13,manabi,1321,jaramijo,NaN,3,28439,1562079
48,12/4/2020,7:00,13,manabi,1307,junin,NaN,2,18820,1562079
48,12/4/2020,7:00,13,manabi,1304,el carmen,NaN,9,111344,1562079
48,12/4/2020,7:00,13,manabi,1311,pichincha,NaN,2,29599,1562079
48,12/4/2020,7:00,13,manabi,1303,chone,NaN,21,131002,1562079
48,12/4/2020,7:00,13,manabi,1305,Flavio alfaro,NaN,1,23822,1562079
48,12/4/2020,7:00,13,manabi,1315,tosagua,NaN,2,42297,1562079
48,12/4/2020,7:00,13,manabi,1322,San vicente,NaN,1,24799,1562079
48,12/4/2020,7:00,24,santa elena,2401,santa elena,NaN,32,188821,401178
48,12/4/2020,7:00,24,santa elena,2402,libertad,NaN,30,117767,401178
48,12/4/2020,7:00,24,santa elena,2403,salinas,NaN,15,94590,401178
48,12/4/2020,7:00,23,santo domingo tsachilas,2302,la concordia,NaN,12,0,#N/D
48,12/4/2020,7:00,23,santo domingo tsachilas,2301,santo domingo,NaN,48,458580,#N/D
48,12/4/2020,7:00,01,azuay,0101,cuenca,NaN,158,636996,881394
48,12/4/2020,7:00,01,azuay,0103,gualaceo,NaN,4,49104,881394
48,12/4/2020,7:00,01,azuay,0108,Santa isabel,NaN,5,20935,881394
48,12/4/2020,7:00,01,azuay,0104,nabon,NaN,1,17292,881394
48,12/4/2020,7:00,01,azuay,0105,paute,NaN,5,29214,881394
48,12/4/2020,7:00,01,azuay,0109,sigsig,NaN,2,30509,881394
48,12/4/2020,7:00,01,azuay,0113,sevilla de oro,NaN,2,6890,881394
48,12/4/2020,7:00,01,azuay,0114,guachapala,NaN,1,3859,881394
48,12/4/2020,7:00,02,bolivar,0202,chillanes,NaN,7,16850,209933
48,12/4/2020,7:00,02,bolivar,0203,chimbo,NaN,3,17378,209933
48,12/4/2020,7:00,02,bolivar,0201,guaranda,NaN,16,108763,209933
48,12/4/2020,7:00,02,bolivar,0205,San miguel,NaN,1,29004,209933
48,12/4/2020,7:00,02,bolivar,0204,echeandia,NaN,3,14081,209933
48,12/4/2020,7:00,02,bolivar,0206,caluma,NaN,2,16429,209933
48,12/4/2020,7:00,02,bolivar,0207,las naves,NaN,1,7428,209933
48,12/4/2020,7:00,03,cañar,0301,azogues,NaN,20,86276,281396
48,12/4/2020,7:00,03,cañar,0303,cañar,NaN,10,68747,281396
48,12/4/2020,7:00,03,cañar,0306,deleg,NaN,1,6782,281396
48,12/4/2020,7:00,03,cañar,0304,la troncal,NaN,51,76872,281396
48,12/4/2020,7:00,03,cañar,0305,el tambo,NaN,8,12462,281396
48,12/4/2020,7:00,03,cañar,0302,biblian,NaN,5,23741,281396
